url,Reportdata number 1,Reportdata link 1,Reportdata link 1_link,Reportdata number 2,Reportdata link 2,Reportdata link 2_link,Reportdata number 3,Reportdata number 4,Reportdata number 5,
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,863,51453,http://zipatlas.com/us/ia/lohrville/zip-51453.htm,"42.270636, -94.551054",Lohrville,http://zipatlas.com/us/ia/lohrville.htm,869,9.96,"#27,427",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,864,52222,http://zipatlas.com/us/ia/deep-river/zip-52222.htm,"41.576110, -92.327149",Deep River,http://zipatlas.com/us/ia/deep-river.htm,752,9.96,"#27,429",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,865,52232,http://zipatlas.com/us/ia/hartwick/zip-52232.htm,"41.797522, -92.329888",Hartwick,http://zipatlas.com/us/ia/hartwick.htm,232,9.9,"#27,448",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,866,50848,http://zipatlas.com/us/ia/gravity/zip-50848.htm,"40.780922, -94.764274",Gravity,http://zipatlas.com/us/ia/gravity.htm,460,9.89,"#27,452",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,867,51026,http://zipatlas.com/us/ia/hornick/zip-51026.htm,"42.255339, -96.068143",Hornick,http://zipatlas.com/us/ia/hornick.htm,964,9.85,"#27,462",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,868,50863,http://zipatlas.com/us/ia/tingley/zip-50863.htm,"40.854554, -94.196192",Tingley,http://zipatlas.com/us/ia/tingley.htm,292,9.84,"#27,469",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,869,52355,http://zipatlas.com/us/ia/webster/zip-52355.htm,"41.459265, -92.178750",Webster,http://zipatlas.com/us/ia/webster.htm,339,9.79,"#27,482",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,870,51540,http://zipatlas.com/us/ia/hastings/zip-51540.htm,"41.020389, -95.501203",Hastings,http://zipatlas.com/us/ia/hastings.htm,529,9.77,"#27,489",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,871,51019,http://zipatlas.com/us/ia/danbury/zip-51019.htm,"42.262928, -95.716449",Danbury,http://zipatlas.com/us/ia/danbury.htm,927,9.64,"#27,541",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,872,50567,http://zipatlas.com/us/ia/nemaha/zip-50567.htm,"42.523753, -95.080840",Nemaha,http://zipatlas.com/us/ia/nemaha.htm,272,9.54,"#27,579",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,873,50473,http://zipatlas.com/us/ia/scarville/zip-50473.htm,"43.465739, -93.687767",Scarville,http://zipatlas.com/us/ia/scarville.htm,371,9.54,"#27,582",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,874,50520,http://zipatlas.com/us/ia/bradgate/zip-50520.htm,"42.787924, -94.394376",Bradgate,http://zipatlas.com/us/ia/bradgate.htm,203,9.53,"#27,583",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,875,50451,http://zipatlas.com/us/ia/lakota/zip-50451.htm,"43.393086, -94.079652",Lakota,http://zipatlas.com/us/ia/lakota.htm,616,9.53,"#27,585",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,876,51541,http://zipatlas.com/us/ia/henderson/zip-51541.htm,"41.139051, -95.415922",Henderson,http://zipatlas.com/us/ia/henderson.htm,383,9.52,"#27,589",10
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,877,51014,http://zipatlas.com/us/ia/cleghorn/zip-51014.htm,"42.772536, -95.711025",Cleghorn,http://zipatlas.com/us/ia/cleghorn.htm,734,9.49,"#27,596",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,878,52551,http://zipatlas.com/us/ia/douds/zip-52551.htm,"40.801409, -92.129041",Douds,http://zipatlas.com/us/ia/douds.htm,214,9.43,"#27,616",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,879,50155,http://zipatlas.com/us/ia/macksburg/zip-50155.htm,"41.211016, -94.199356",Macksburg,http://zipatlas.com/us/ia/macksburg.htm,270,9.4,"#27,628",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,880,51636,http://zipatlas.com/us/ia/coin/zip-51636.htm,"40.669957, -95.215753",Coin,http://zipatlas.com/us/ia/coin.htm,510,9.39,"#27,631",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,881,51343,http://zipatlas.com/us/ia/greenville/zip-51343.htm,"43.017604, -95.127508",Greenville,http://zipatlas.com/us/ia/greenville.htm,276,9.39,"#27,633",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,882,51333,http://zipatlas.com/us/ia/dickens/zip-51333.htm,"43.129346, -94.999532",Dickens,http://zipatlas.com/us/ia/dickens.htm,607,9.31,"#27,663",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,883,52221,http://zipatlas.com/us/ia/guernsey/zip-52221.htm,"41.640929, -92.331699",Guernsey,http://zipatlas.com/us/ia/guernsey.htm,222,9.29,"#27,666",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,884,50217,http://zipatlas.com/us/ia/paton/zip-50217.htm,"42.183763, -94.251811",Paton,http://zipatlas.com/us/ia/paton.htm,620,9.28,"#27,669",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,885,50546,http://zipatlas.com/us/ia/havelock/zip-50546.htm,"42.843750, -94.708099",Havelock,http://zipatlas.com/us/ia/havelock.htm,506,9.27,"#27,673",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,886,50274,http://zipatlas.com/us/ia/wiota/zip-50274.htm,"41.383348, -94.860975",Wiota,http://zipatlas.com/us/ia/wiota.htm,463,9.11,"#27,733",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,887,50074,http://zipatlas.com/us/ia/ellston/zip-50074.htm,"40.865931, -94.080133",Ellston,http://zipatlas.com/us/ia/ellston.htm,452,9.08,"#27,738",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,888,50599,http://zipatlas.com/us/ia/woolstock/zip-50599.htm,"42.579322, -93.823217",Woolstock,http://zipatlas.com/us/ia/woolstock.htm,424,9.07,"#27,746",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,889,50151,http://zipatlas.com/us/ia/lucas/zip-50151.htm,"41.076663, -93.502738",Lucas,http://zipatlas.com/us/ia/lucas.htm,753,9.03,"#27,764",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,890,50560,http://zipatlas.com/us/ia/lu-verne/zip-50560.htm,"42.960033, -94.105341",Lu Verne,http://zipatlas.com/us/ia/lu-verne.htm,656,9.01,"#27,771",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,891,50034,http://zipatlas.com/us/ia/blairsburg/zip-50034.htm,"42.510193, -93.651111",Blairsburg,http://zipatlas.com/us/ia/blairsburg.htm,496,9,"#27,779",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,892,51044,http://zipatlas.com/us/ia/oto/zip-51044.htm,"42.307816, -95.922873",Oto,http://zipatlas.com/us/ia/oto.htm,283,8.91,"#27,809",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,893,51033,http://zipatlas.com/us/ia/linn-grove/zip-51033.htm,"42.912628, -95.251445",Linn Grove,http://zipatlas.com/us/ia/linn-grove.htm,541,8.78,"#27,853",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,894,50843,http://zipatlas.com/us/ia/cumberland/zip-50843.htm,"41.236842, -94.885233",Cumberland,http://zipatlas.com/us/ia/cumberland.htm,691,8.78,"#27,854",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,895,50420,http://zipatlas.com/us/ia/alexander/zip-50420.htm,"42.804065, -93.458424",Alexander,http://zipatlas.com/us/ia/alexander.htm,423,8.63,"#27,900",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,896,50103,http://zipatlas.com/us/ia/garden-grove/zip-50103.htm,"40.795120, -93.609144",Garden Grove,http://zipatlas.com/us/ia/garden-grove.htm,518,8.59,"#27,911",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,897,50068,http://zipatlas.com/us/ia/derby/zip-50068.htm,"40.948073, -93.466254",Derby,http://zipatlas.com/us/ia/derby.htm,390,8.58,"#27,913",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,898,50515,http://zipatlas.com/us/ia/ayrshire/zip-50515.htm,"43.017181, -94.886111",Ayrshire,http://zipatlas.com/us/ia/ayrshire.htm,375,8.55,"#27,924",9
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,899,50052,http://zipatlas.com/us/ia/clio/zip-50052.htm,"40.643313, -93.449198",Clio,http://zipatlas.com/us/ia/clio.htm,175,8.45,"#27,965",8
http://zipatlas.com/us/ia/zip-code-comparison/population-density.9.htm,900,50117,http://zipatlas.com/us/ia/hamlin/zip-50117.htm,"41.656638, -94.851603",Hamlin,http://zipatlas.com/us/ia/hamlin.htm,251,8.38,"#27,990",8
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,501,50001,http://zipatlas.com/us/ia/ackworth/zip-50001.htm,"41.350323, -93.438920",Ackworth,http://zipatlas.com/us/ia/ackworth.htm,615,20.6,"#23,913",21
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,502,52750,http://zipatlas.com/us/ia/goose-lake/zip-52750.htm,"41.919517, -90.400372",Goose Lake,http://zipatlas.com/us/ia/goose-lake.htm,548,20.6,"#23,915",21
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,503,50666,http://zipatlas.com/us/ia/plainfield/zip-50666.htm,"42.870966, -92.520111",Plainfield,http://zipatlas.com/us/ia/plainfield.htm,960,20.56,"#23,927",21
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,504,51025,http://zipatlas.com/us/ia/holstein/zip-51025.htm,"42.497646, -95.556107",Holstein,http://zipatlas.com/us/ia/holstein.htm,"2,190",20.5,"#23,944",21
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,505,51050,http://zipatlas.com/us/ia/remsen/zip-51050.htm,"42.797519, -95.943034",Remsen,http://zipatlas.com/us/ia/remsen.htm,"2,938",20.47,"#23,953",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,506,52362,http://zipatlas.com/us/ia/wyoming/zip-52362.htm,"42.058475, -91.001655",Wyoming,http://zipatlas.com/us/ia/wyoming.htm,"1,137",20.44,"#23,958",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,507,52585,http://zipatlas.com/us/ia/richland/zip-52585.htm,"41.193215, -91.981001",Richland,http://zipatlas.com/us/ia/richland.htm,"1,019",20.43,"#23,959",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,508,52553,http://zipatlas.com/us/ia/eddyville/zip-52553.htm,"41.148432, -92.654929",Eddyville,http://zipatlas.com/us/ia/eddyville.htm,"1,883",20.43,"#23,960",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,509,50435,http://zipatlas.com/us/ia/floyd/zip-50435.htm,"43.159438, -92.767719",Floyd,http://zipatlas.com/us/ia/floyd.htm,820,20.42,"#23,966",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,510,51443,http://zipatlas.com/us/ia/glidden/zip-51443.htm,"42.096430, -94.711353",Glidden,http://zipatlas.com/us/ia/glidden.htm,"1,897",20.34,"#23,980",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,511,52053,http://zipatlas.com/us/ia/holy-cross/zip-52053.htm,"42.619583, -90.935236",Holy Cross,http://zipatlas.com/us/ia/holy-cross.htm,"1,177",20.31,"#23,988",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,512,52210,http://zipatlas.com/us/ia/brandon/zip-52210.htm,"42.335824, -92.001362",Brandon,http://zipatlas.com/us/ia/brandon.htm,709,20.31,"#23,989",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,513,50154,http://zipatlas.com/us/ia/mc-callsburg/zip-50154.htm,"42.173411, -93.394086",Mc Callsburg,http://zipatlas.com/us/ia/mc-callsburg.htm,461,20.27,"#24,007",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,514,50246,http://zipatlas.com/us/ia/stanhope/zip-50246.htm,"42.285107, -93.790520",Stanhope,http://zipatlas.com/us/ia/stanhope.htm,828,20.25,"#24,013",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,515,52620,http://zipatlas.com/us/ia/bonaparte/zip-52620.htm,"40.689548, -91.791862",Bonaparte,http://zipatlas.com/us/ia/bonaparte.htm,781,20.16,"#24,034",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,516,52049,http://zipatlas.com/us/ia/garnavillo/zip-52049.htm,"42.885785, -91.207444",Garnavillo,http://zipatlas.com/us/ia/garnavillo.htm,"1,316",20.13,"#24,042",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,517,50601,http://zipatlas.com/us/ia/ackley/zip-50601.htm,"42.568446, -93.040917",Ackley,http://zipatlas.com/us/ia/ackley.htm,"2,879",20.12,"#24,045",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,518,50635,http://zipatlas.com/us/ia/gladbrook/zip-50635.htm,"42.199574, -92.702103",Gladbrook,http://zipatlas.com/us/ia/gladbrook.htm,"1,721",20.09,"#24,053",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,519,52237,http://zipatlas.com/us/ia/hopkinton/zip-52237.htm,"42.343030, -91.247578",Hopkinton,http://zipatlas.com/us/ia/hopkinton.htm,"1,677",20.08,"#24,055",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,520,50210,http://zipatlas.com/us/ia/new-virginia/zip-50210.htm,"41.195043, -93.698287",New Virginia,http://zipatlas.com/us/ia/new-virginia.htm,"1,465",20.04,"#24,066",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,521,50120,http://zipatlas.com/us/ia/haverhill/zip-50120.htm,"41.934866, -92.983721",Haverhill,http://zipatlas.com/us/ia/haverhill.htm,325,20.02,"#24,073",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,522,52729,http://zipatlas.com/us/ia/calamus/zip-52729.htm,"41.814568, -90.738349",Calamus,http://zipatlas.com/us/ia/calamus.htm,880,19.99,"#24,083",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,523,52330,http://zipatlas.com/us/ia/ryan/zip-52330.htm,"42.351539, -91.499857",Ryan,http://zipatlas.com/us/ia/ryan.htm,962,19.98,"#24,086",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,524,52359,http://zipatlas.com/us/ia/west-chester/zip-52359.htm,"41.360946, -91.818072",West Chester,http://zipatlas.com/us/ia/west-chester.htm,252,19.97,"#24,087",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,525,52766,http://zipatlas.com/us/ia/nichols/zip-52766.htm,"41.467541, -91.295418",Nichols,http://zipatlas.com/us/ia/nichols.htm,873,19.96,"#24,091",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,526,50650,http://zipatlas.com/us/ia/lamont/zip-50650.htm,"42.618248, -91.656040",Lamont,http://zipatlas.com/us/ia/lamont.htm,813,19.87,"#24,115",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,527,51573,http://zipatlas.com/us/ia/stanton/zip-51573.htm,"40.977712, -95.085271",Stanton,http://zipatlas.com/us/ia/stanton.htm,"1,208",19.85,"#24,121",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,528,51639,http://zipatlas.com/us/ia/farragut/zip-51639.htm,"40.693717, -95.474209",Farragut,http://zipatlas.com/us/ia/farragut.htm,782,19.83,"#24,125",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,529,50472,http://zipatlas.com/us/ia/saint-ansgar/zip-50472.htm,"43.406744, -92.935319",Saint Ansgar,http://zipatlas.com/us/ia/saint-ansgar.htm,"2,304",19.82,"#24,129",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,530,52731,http://zipatlas.com/us/ia/charlotte/zip-52731.htm,"41.972441, -90.480152",Charlotte,http://zipatlas.com/us/ia/charlotte.htm,"1,103",19.8,"#24,137",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,531,50543,http://zipatlas.com/us/ia/gowrie/zip-50543.htm,"42.272916, -94.302494",Gowrie,http://zipatlas.com/us/ia/gowrie.htm,"1,479",19.71,"#24,160",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,532,50055,http://zipatlas.com/us/ia/collins/zip-50055.htm,"41.884636, -93.280100",Collins,http://zipatlas.com/us/ia/collins.htm,952,19.56,"#24,205",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,533,52537,http://zipatlas.com/us/ia/bloomfield/zip-52537.htm,"40.734400, -92.423197",Bloomfield,http://zipatlas.com/us/ia/bloomfield.htm,"6,834",19.52,"#24,217",20
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,534,50476,http://zipatlas.com/us/ia/stacyville/zip-50476.htm,"43.446805, -92.764051",Stacyville,http://zipatlas.com/us/ia/stacyville.htm,879,19.48,"#24,230",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,535,52065,http://zipatlas.com/us/ia/new-vienna/zip-52065.htm,"42.593678, -91.108655",New Vienna,http://zipatlas.com/us/ia/new-vienna.htm,989,19.48,"#24,234",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,536,51570,http://zipatlas.com/us/ia/shelby/zip-51570.htm,"41.526884, -95.462569",Shelby,http://zipatlas.com/us/ia/shelby.htm,"1,146",19.42,"#24,249",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,537,51007,http://zipatlas.com/us/ia/bronson/zip-51007.htm,"42.407257, -96.184380",Bronson,http://zipatlas.com/us/ia/bronson.htm,665,19.34,"#24,272",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,538,52640,http://zipatlas.com/us/ia/morning-sun/zip-52640.htm,"41.101237, -91.280466",Morning Sun,http://zipatlas.com/us/ia/morning-sun.htm,"1,460",19.31,"#24,282",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,539,52626,http://zipatlas.com/us/ia/farmington/zip-52626.htm,"40.646422, -91.701999",Farmington,http://zipatlas.com/us/ia/farmington.htm,"1,388",19.3,"#24,286",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,540,50469,http://zipatlas.com/us/ia/rockwell/zip-50469.htm,"42.999327, -93.197099",Rockwell,http://zipatlas.com/us/ia/rockwell.htm,"1,649",19.3,"#24,289",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,541,52590,http://zipatlas.com/us/ia/seymour/zip-52590.htm,"40.665762, -93.144638",Seymour,http://zipatlas.com/us/ia/seymour.htm,"1,106",19.29,"#24,291",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,542,52160,http://zipatlas.com/us/ia/new-albin/zip-52160.htm,"43.459653, -91.351712",New Albin,http://zipatlas.com/us/ia/new-albin.htm,880,19.27,"#24,303",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,543,52721,http://zipatlas.com/us/ia/bennett/zip-52721.htm,"41.752722, -90.963856",Bennett,http://zipatlas.com/us/ia/bennett.htm,821,19.25,"#24,310",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,544,51652,http://zipatlas.com/us/ia/sidney/zip-51652.htm,"40.766014, -95.605267",Sidney,http://zipatlas.com/us/ia/sidney.htm,"2,033",19.13,"#24,349",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,545,50278,http://zipatlas.com/us/ia/zearing/zip-50278.htm,"42.155575, -93.301160",Zearing,http://zipatlas.com/us/ia/zearing.htm,962,19.08,"#24,366",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,546,50470,http://zipatlas.com/us/ia/rowan/zip-50470.htm,"42.740912, -93.553538",Rowan,http://zipatlas.com/us/ia/rowan.htm,308,19.05,"#24,372",19
http://zipatlas.com/us/ia/zip-code-comparison/population-density.6.htm,547,51046,http://zipatlas.com/us/ia/paullina/zip-51046.htm,"42.977899, -95.657703",Paullina,http://zipatlas.com/us/ia/paullina.htm,"2,112",19.01,"#24,385",19
